/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_34_268.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_34_268.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_34_268.jpg, 0, 0.09051847, 0, 5.436691
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_34_369.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_34_369.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_34_369.jpg, 0, 0, 0, 5.387634
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_34_481.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_34_481.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_34_481.jpg, 0, 0, 0, 5.333583
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_34_590.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_34_590.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_34_590.jpg, 0, 0, 0, 5.269433
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_34_702.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_34_702.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_34_702.jpg, 0, 0.295122, 0, 5.452765
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_34_808.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_34_808.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_34_808.jpg, 0, 0.6536193, 0, 6.133674
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_34_918.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_34_918.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_34_918.jpg, -0.103917, 0.984252, 0, 7.077497
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_35_020.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_35_020.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_35_020.jpg, -0.3680223, 1, 0, 8.178582
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_35_128.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_35_128.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_35_128.jpg, -0.084378, 0.6754988, 0, 9.270576
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_35_233.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_35_233.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_35_233.jpg, 0, 0.6463178, 0, 9.867086
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_35_334.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_35_334.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_35_334.jpg, 0, 0.9496478, 0, 10.75362
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_35_449.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_35_449.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_35_449.jpg, 0, 1, 0, 12.19786
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_35_558.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_35_558.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_35_558.jpg, 0, 1, 0, 13.17722
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_35_664.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_35_664.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_35_664.jpg, 0, 1, 0, 14.20491
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_35_766.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_35_766.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_35_766.jpg, -0.3056402, 1, 0, 15.41685
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_35_874.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_35_874.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_35_874.jpg, -0.2016989, 1, 0, 16.53238
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_35_987.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_35_987.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_35_987.jpg, 0, 1, 0, 17.78237
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_36_089.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_36_089.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_36_089.jpg, 0, 1, 0, 18.65919
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_36_203.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_36_203.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_36_203.jpg, 0, 1, 0, 19.81689
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_36_314.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_36_314.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_36_314.jpg, 0, 1, 0, 21.01002
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_36_424.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_36_424.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_36_424.jpg, -0.332541, 1, 0, 21.89943
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_36_531.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_36_531.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_36_531.jpg, -0.3412263, 1, 0, 22.97162
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_36_693.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_36_693.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_36_693.jpg, 0, 1, 0, 24.50829
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_36_794.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_36_794.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_36_794.jpg, 0, 1, 0, 25.47153
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_36_911.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_36_911.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_36_911.jpg, 0, 1, 0, 26.61226
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_37_011.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_37_011.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_37_011.jpg, 0, 1, 0, 27.55239
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_37_148.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_37_148.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_37_148.jpg, 0, 1, 0, 28.85255
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_37_297.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_37_297.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_37_297.jpg, -0.308409, 1, 0, 30.05415
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_37_405.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_37_405.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_37_405.jpg, -0.591024, 1, 0, 30.13323
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_37_562.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_37_562.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_37_562.jpg, -0.4129801, 0.65635, 0, 30.10482
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_37_667.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_37_667.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_37_667.jpg, -0.0930512, 0.3364211, 0, 30.03237
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_37_778.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_37_778.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_37_778.jpg, 0, 0.1766287, 0, 29.8538
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_37_891.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_37_891.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_37_891.jpg, 0, 0.5541879, 0, 30.06307
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_37_997.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_37_997.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_37_997.jpg, 0, 0.8721817, 0, 30.13725
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_38_105.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_38_105.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_38_105.jpg, 0, 0.9519041, 0, 30.17027
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_38_211.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_38_211.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_38_211.jpg, 0, 1, 0, 30.18972
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_38_312.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_38_312.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_38_312.jpg, 0, 1, 0, 30.19035
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_38_445.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_38_445.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_38_445.jpg, 0, 1, 0, 30.19031
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_38_555.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_38_555.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_38_555.jpg, 0, 1, 0, 30.19033
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_38_657.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_38_657.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_38_657.jpg, 0, 1, 0, 30.19028
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_38_768.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_38_768.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_38_768.jpg, -0.1664311, 1, 0, 30.18216
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_38_875.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_38_875.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_38_875.jpg, -0.2085779, 1, 0, 30.1867
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_38_984.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_38_984.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_38_984.jpg, 0, 1, 0, 30.18845
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_39_085.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_39_085.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_39_085.jpg, 0, 1, 0, 30.19019
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_39_189.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_39_189.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_39_189.jpg, 0, 1, 0, 30.19032
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_39_295.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_39_295.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_39_295.jpg, 0, 1, 0, 30.19027
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_39_399.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_39_399.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_39_399.jpg, 0, 1, 0, 30.19029
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_39_507.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_39_507.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_39_507.jpg, -0.03344429, 1, 0, 30.19004
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_39_620.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_39_620.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_39_620.jpg, -0.2381916, 1, 0, 30.17666
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_39_724.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_39_724.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_39_724.jpg, 0, 1, 0, 30.189
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_39_824.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_39_824.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_39_824.jpg, 0, 1, 0, 30.19011
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_39_931.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_39_931.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_39_931.jpg, 0, 1, 0, 30.18994
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_40_036.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_40_036.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_40_036.jpg, 0, 1, 0, 30.19031
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_40_138.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_40_138.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_40_138.jpg, -0.09825611, 1, 0, 30.18794
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_40_238.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_40_238.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_40_238.jpg, -0.4002571, 1, 0, 30.15576
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_40_344.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_40_344.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_40_344.jpg, -0.128913, 1, 0, 30.19133
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_40_456.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_40_456.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_40_456.jpg, 0, 1, 0, 30.18976
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_40_566.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_40_566.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_40_566.jpg, 0, 1, 0, 30.19026
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_40_678.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_40_678.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_40_678.jpg, 0, 1, 0, 30.19023
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_40_781.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_40_781.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_40_781.jpg, 0, 1, 0, 30.19032
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_40_881.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_40_881.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_40_881.jpg, -0.08141398, 1, 0, 30.18866
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_40_993.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_40_993.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_40_993.jpg, -0.3659792, 1, 0, 30.16073
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_41_102.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_41_102.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_41_102.jpg, -0.08399714, 1, 0, 30.19142
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_41_212.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_41_212.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_41_212.jpg, 0, 1, 0, 30.18979
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_41_348.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_41_348.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_41_348.jpg, 0, 1, 0, 30.19031
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_41_448.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_41_448.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_41_448.jpg, 0, 1, 0, 30.19032
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_41_560.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_41_560.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_41_560.jpg, 0, 1, 0, 30.19028
/Users/Tyrone/Desktop/Driving Data/IMG/center_2019_03_25_17_58_41_668.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/left_2019_03_25_17_58_41_668.jpg, /Users/Tyrone/Desktop/Driving Data/IMG/right_2019_03_25_17_58_41_668.jpg, 0, 1, 0, 30.19028
